"posCode	x	y	z	wx	wy	wz	AreaFactor	NumberFactor	wx/wz	wy/wz	SymmetricNumber	color	colorcode"
-1,3_-1,5_-2,7	-0.06413121732894936	0.21939734622380216	0.9732743789083962	-0.05898305825538349	0.22188702939467958	0.9731530418933804	0.002536059490569257	6	-0.06061025934895627	0.22800836029138133	2.0	24	0xA8C2A1
-1,3_-2,5_-2,7	-0.07234262146200839	0.21928000323029018	0.9728010990401172	-0.06988066519771495	0.2217403734363567	0.9725081310587234	0.0012125590504369285	6	-0.07185612435100074	0.22800876039458765	4.0	26	0x488250
-1,3_-2,5_-3,7	-0.09712195668991125	0.21875201059234348	0.9706807899971202	-0.09694646739391019	0.22122848377749466	0.9702617370816268	0.005222678954762543	5	-0.09991785070851888	0.22800907767723608	2.0	28	0x9B82A6
-1,3_-2,5_-4,7	-0.12161929556561947	0.2182022227720118	0.9681234116112188	-0.1238779184094677	0.22057267113898552	0.9673823231000102	0.0011870670876067881	4	-0.12805476743930633	0.22800982183771226	4.0	19	0x2DCC2F
-1,3_-3,5_-4,7	-0.12936364641668768	0.2179788675658421	0.9670982689907905	-0.13447914053453908	0.22025665348480672	0.9659955031830026	0.0024618478455343783	4	-0.1392130088508939	0.22801001946598118	2.0	21	0xFB4D17
-1,3_-3,5_-5,7	-0.1679132855260865	0.2167085386938073	0.9615174895092188	-0.1651982034502221	0.21923200518605201	0.9614972986100688	0.0011585325937268141	3	-0.17181348682833641	0.2280110464199657	4.0	8	0x8D0817
-2,-1_-3,-1_-4,-1	-0.1245630628480101	-0.025195024148493332	0.9917098045823248	-0.12695390043518764	-0.02785868853546363	0.9914233886046485	0.0013095258137627802	28	-0.12805215399836936	-0.02809968864530478	4.0	36	0x289610
-2,-1_-3,-1_-4,-2	-0.12432667280724616	-0.06539246775658017	0.9898277834135237	-0.1267682980372493	-0.06000250704237698	0.9899783899812111	0.0027156405635119494	24	-0.1280515810447693	-0.06060991598363655	2.0	35	0x28533C
-2,-1_-3,-1_-5,-1	-0.16355120719596125	-0.025023408550553197	0.9859620490836262	-0.15840857066658315	-0.027729050789964717	0.9868487550524216	0.002681655411112653	21	-0.16051960328831588	-0.028098582126185833	2.0	17	0x72C291
-2,-1_-3,-1_-5,-2	-0.16334468411302266	-0.06486702370021018	0.9841031082215465	-0.15818109219948565	-0.059727598416602655	0.985423239660792	0.005560855157052805	18	-0.16052096787765593	-0.060611112071156784	1.0	22	0x2FD42B
-2,-1_-3,-2_-4,-2	-0.12426333611645975	-0.07377633063733494	0.989323527851663	-0.12668195589637887	-0.0710865695736182	0.9892994843354423	0.0012982295570483867	24	-0.12805218025710075	-0.07185546004946146	4.0	37	0xED7523
-2,-1_-3,-2_-4,-3	-0.12392246440376979	-0.09868750702829736	0.9871100783473186	-0.1263798043706401	-0.09860778127687697	0.9869354299926691	0.005590587944330227	20	-0.12805275860000165	-0.09991310300574519	2.0	38	0x0E1E2D
-2,-1_-3,-2_-4,-4	-0.123674072436888	-0.12350885499588232	0.9844280733860106	-0.1259916215928594	-0.12599240449628746	0.9839053875762649	0.0012701603497743807	16	-0.12805257820899318	-0.12805337391906646	4.0	36	0x289610
-2,-1_-3,-2_-5,-2	-0.163246371019216	-0.07323567966131964	0.9836098255227238	-0.15807329339739667	-0.0707597381420308	0.9847538760485652	0.0026587734675986925	18	-0.16052061052217778	-0.07185525222399951	2.0	24	0xA8C2A1
-2,-1_-3,-2_-5,-3	-0.1628760920011008	-0.09804638717527951	0.9814273367865328	-0.15769963171923823	-0.09815823370600654	0.9824219678514658	0.011450052973914824	15	-0.16052127993852142	-0.09991453460744198	1.0	39	0x2F734F
-2,-1_-3,-2_-5,-4	-0.1624020538559798	-0.12275462754944044	0.9788071534198687	-0.15722088458890582	-0.12541899602975698	0.9794332175402715	0.0026016892621685364	12	-0.160522312060997	-0.12805262654326927	2.0	40	0x5059AF
-2,-1_-3,-3_-4,-4	-0.12351280301882557	-0.13163544520647563	0.9833200323403236	-0.12580506053888274	-0.13676790109979794	0.9824464282350645	0.0026338055195436775	16	-0.12805284534942812	-0.13921156123036385	2.0	41	0x3681B2
-2,-1_-3,-3_-4,-5	-0.12273983725128665	-0.17044800436514368	0.9775164415275533	-0.12519998276744418	-0.1679810560602261	0.9777161994541692	0.001238487653021085	12	-0.1280535014530185	-0.1718096275320027	4.0	35	0x28533C
-2,-1_-3,-3_-5,-4	-0.16224690476789166	-0.13084581086604255	0.9777099031411334	-0.15699003317823795	-0.13614878948075426	0.9779938264622009	0.00539524846840173	12	-0.16052251960130912	-0.13921231995222247	1.0	16	0x621955
-2,-1_-3,-3_-5,-5	-0.16130729816030825	-0.16953508091424635	0.9719851657371971	-0.15624262310299813	-0.1672280025945109	0.9733270487336034	0.002537343661944882	9	-0.1605242793840832	-0.17181070105068114	2.0	17	0x72C291
-2,-1_-4,-1_-5,-1	-0.1718821030486624	-0.024959396051948125	0.9846223791584309	-0.16924810932010256	-0.027679309432722825	0.9850922506741315	0.0012764865015182242	21	-0.17180940079904236	-0.02809819020886719	4.0	25	0x0B4160
-2,-1_-4,-1_-5,-2	-0.17162259723932438	-0.06467281439806045	0.9827826302187328	-0.16900545026349803	-0.0596214468640845	0.9836743663542244	0.002647230260554425	18	-0.17181036331146868	-0.06061095917855261	2.0	26	0x488250
-2,-1_-4,-1_-6,-1	-0.1956670689908064	-0.024845233265501906	0.9800963694785094	-0.19585641525013103	-0.027540648556328668	0.9801152749681341	0.005438197293563431	14	-0.1998299794445085	-0.028099397346117355	2.0	12	0x286C61
-2,-1_-4,-1_-6,-2	-0.19521409257835234	-0.06448578954996259	0.9783033272052337	-0.19557824670257384	-0.05931945168198026	0.9787188623000355	0.011280273313119149	12	-0.19983087507167865	-0.06060928624853183	1.0	13	0x2667FE
-2,-1_-4,-1_-7,-1	-0.2195895417965431	-0.024785868268788383	0.975101315234753	-0.22219983062336418	-0.027382491633081606	0.9745256982869167	0.0012223270356098112	7	-0.22800817978834337	-0.028098275582897705	4.0	1	0x4301D5
-2,-1_-4,-1_-7,-2	-0.2191773275761272	-0.06421513989352831	0.9733194663070084	-0.22188706007796705	-0.05898354858542984	0.973153002546852	0.002535584573341698	6	-0.22800840103998385	-0.0606107656566472	2.0	2	0xB1FA2B
-2,-1_-4,-2_-5,-2	-0.1715260665249225	-0.07305182432803796	0.9822899855007444	-0.16889040586144008	-0.07063430768782337	0.9830085988340471	0.0012656725890170166	18	-0.1718096932842318	-0.07185522870461478	4.0	33	0x51AA9D
-2,-1_-4,-2_-5,-3	-0.17110697677985898	-0.09788666605576946	0.9801175122469484	-0.16849291459319923	-0.09798466479879651	0.9806890254074203	0.0054507774357950645	15	-0.17181074757433942	-0.0999141035131799	2.0	23	0x2A7D81
-2,-1_-4,-2_-5,-4	-0.17071654127629854	-0.12258935041776764	0.9774891810383445	-0.16798162182588242	-0.1252001119641937	0.9777160963214742	0.0012386058277606723	12	-0.17181022431551526	-0.1280536471018963	4.0	42	0xBB82AA
-2,-1_-4,-2_-6,-2	-0.19512109236463	-0.07283901646737115	0.977812552196581	-0.19544765606586656	-0.07027854760265254	0.9780628306198956	0.005392857637292034	12	-0.19983139114078383	-0.07185483938502196	2.0	27	0xE96605
-2,-1_-4,-2_-6,-3	-0.19472766470092842	-0.09744872486287458	0.9756649441197637	-0.1949912015684414	-0.09749524717949348	0.9757779954684653	0.02322704662937897	10	-0.1998315215899363	-0.0999153984126139	1.0	5	0x4EEFD6
-2,-1_-4,-2_-6,-4	-0.19421067611804552	-0.12206125109686561	0.9730803964493028	-0.19440726361093327	-0.12457702981667744	0.9728491323572073	0.005278539316312711	8	-0.199832900235914	-0.1280538016360544	2.0	15	0x30EEF3
-2,-1_-4,-2_-7,-2	-0.219132576962046	-0.07243483083259032	0.9728283244254099	-0.221739848847854	-0.06988115928191144	0.9725082086979184	0.001212242075937916	6	-0.22800820277367045	-0.07185662666588144	4.0	8	0x8D0817
-2,-1_-4,-2_-7,-3	-0.2186165043188731	-0.09697330228946832	0.9707242185669641	-0.2212288215093687	-0.09694480992398671	0.9702618063989888	0.0052221602289359735	5	-0.22800940947107165	-0.09991613529938463	2.0	9	0xEC4A13
-2,-1_-4,-2_-7,-4	-0.21804686935216847	-0.12146787101548391	0.9681771249327635	-0.22057293249084362	-0.1238774787152206	0.9673823109998891	0.001186925054494173	4	-0.22801009485366627	-0.1280543145214021	4.0	1	0x4301D5
-2,-1_-4,-3_-5,-4	-0.17049716698311612	-0.13071455869660037	0.9763990016322339	-0.16773627727940635	-0.13591127190692995	0.9762842442290033	0.002568554786432305	12	-0.17181090268630936	-0.13921280888258375	2.0	43	0x454264
-2,-1_-4,-3_-5,-5	-0.16950065421430424	-0.16932054266894045	0.9707028890602077	-0.16693933231058045	-0.16693869982096865	0.9716419651812878	0.0012080771841677849	9	-0.1718115708180977	-0.1718109198688443	4.0	18	0x7AD819
-2,-1_-4,-3_-6,-4	-0.19401086068628576	-0.13012509901964414	0.9720005313963275	-0.19412573508559838	-0.1352378467050094	0.9714384057610604	0.010947140667154864	8	-0.1998332925014563	-0.1392140210876871	1.0	25	0x0B4160
-2,-1_-4,-3_-6,-5	-0.19287576624741637	-0.16854796931808144	0.9663858569810391	-0.19321321424234214	-0.1661186342970808	0.9668644289120412	0.00514967672066855	6	-0.1998348563301209	-0.171811713544995	2.0	19	0x2DCC2F
-2,-1_-4,-3_-7,-4	-0.2178008762547929	-0.12950415708488558	0.967116185554653	-0.22025694275642435	-0.1344812302332148	0.9659951121521544	0.0024617325740662866	4	-0.22801041121803478	-0.13921522846383988	2.0	11	0xCC4719
-2,-1_-4,-3_-7,-5	-0.21655356195685285	-0.16770513475950077	0.9615879209843381	-0.21923209881718994	-0.16519716557203887	0.9614974298281651	0.0011582873754472488	3	-0.22801111268323432	-0.17181238394112217	4.0	2	0xB1FA2B
-2,-1_-5,-1_-7,-1	-0.22735598124406686	-0.024709800366551876	0.9732495386306688	-0.23245482076876184	-0.027314142955466924	0.9720916039692182	0.0025248287528368703	7	-0.2391285140408667	-0.028098322055183433	2.0	6	0xF2CEA5
-2,-1_-5,-1_-7,-2	-0.2269819089327711	-0.06410530897142812	0.9714637246515304	-0.23212878051843117	-0.058837690063420905	0.9707291942975134	0.005237373058899623	6	-0.239128257275105	-0.06061184768013485	1.0	10	0x4CAB1C
-2,-1_-5,-2_-7,-2	-0.22691328610424505	-0.07231269496144416	0.970979848091853	-0.23197666256256466	-0.06970683243241077	0.9700890198889163	0.0025041325065893664	6	-0.2391292528897276	-0.07185611939035534	2.0	16	0x621955
-2,-1_-5,-2_-7,-3	-0.2263779791300195	-0.09679160882361611	0.9688898722221487	-0.2314439914916321	-0.09670528203136099	0.9678593602474805	0.01078732951608355	5	-0.23912977545875275	-0.09991666765162405	1.0	17	0x72C291
-2,-1_-5,-2_-7,-4	-0.22580542277516952	-0.12121483718775279	0.9663566728223612	-0.23076148233451063	-0.12357301230155118	0.9650010391614895	0.0024519521865804016	4	-0.2391308122683726	-0.12805479713154141	2.0	20	0x830BE0
-2,-1_-5,-3_-7,-4	-0.22554993439537438	-0.12923575749780944	0.965302441152493	-0.2304328772422595	-0.13415180669638382	0.9636239075484749	0.005085585441751386	4	-0.2391315485607829	-0.13921593854772157	1.0	21	0xFB4D17
-2,-1_-5,-3_-7,-5	-0.22424674700429906	-0.16740616260022084	0.9598037082797158	-0.22936694890975903	-0.16479580636017852	0.9591588545284467	0.002393082822202267	3	-0.2391334322014086	-0.17181283953344456	2.0	6	0xF2CEA5
-2,-2_-3,-3_-4,-4	-0.123674072436888	-0.12350885499588232	0.9844280733860106	-0.12599162159285932	-0.12599240449628737	0.9839053875762647	0.0012701603497743811	16	-0.12805257820899313	-0.1280533739190664	4.0	44	0x364FAA
-2,-2_-3,-3_-4,-5	-0.12293632465422245	-0.16232071659860453	0.9787992725201321	-0.12542003192724688	-0.1572205153957237	0.9794331443302449	0.0026016323623303302	12	-0.12805369376488837	-0.16052194711384216	2.0	45	0x2227E4
-2,-2_-3,-3_-5,-4	-0.1624020538559798	-0.12275462754944044	0.9788071534198687	-0.15722088458890576	-0.12541899602975687	0.9794332175402715	0.002601689262168536	12	-0.16052231206099696	-0.12805262654326915	2.0	46	0x131EB2
-2,-2_-3,-3_-5,-5	-0.16153160128484698	-0.16141015200061154	0.9732545503070359	-0.1565138125125351	-0.1565138802686187	0.9750209895355747	0.005329781442474102	9	-0.16052353148529272	-0.1605236009772158	1.0	37	0xED7523
-2,-2_-3,-4_-4,-5	-0.12273983725128665	-0.17044800436514368	0.9775164415275533	-0.12519998276744426	-0.16798105606022645	0.9777161994541705	0.0012384876530210857	12	-0.12805350145301841	-0.17180962753200285	4.0	47	0x7AFBF8
-2,-2_-3,-4_-4,-6	-0.1222175103640917	-0.19440390350709724	0.9730238021931904	-0.12457729607478381	-0.1944062903094191	0.9728492802215577	0.005277718779907635	8	-0.12805405586198557	-0.19983186939825337	2.0	38	0x0E1E2D
-2,-2_-3,-4_-4,-7	-0.12161929556562075	-0.21820222277196108	0.9681234116112317	-0.1238779219501097	-0.22057260990338245	0.9673823365188028	0.0011868791649358322	4	-0.12805476932305132	-0.22800975537462198	4.0	27	0xE96605
-2,-2_-3,-4_-5,-5	-0.16130729816030825	-0.16953508091424635	0.9719851657371971	-0.15624262310299836	-0.16722800259451098	0.973327048733604	0.002537343661944884	9	-0.16052427938408334	-0.17181070105068114	2.0	48	0x561D7A
-2,-2_-3,-4_-5,-6	-0.16056832775041613	-0.19331390550853247	0.967582343130289	-0.1554726255378248	-0.1935434285160609	0.9685248897825273	0.010815050854883868	6	-0.1605251730523256	-0.19983320052778322	1.0	24	0xA8C2A1
-2,-2_-3,-4_-5,-7	-0.1597783282924106	-0.21699334089115205	0.9627635171706103	-0.15460825882832555	-0.21960379885730083	0.9631300264443952	0.002432614034749922	3	-0.1605268806737297	-0.22801054149252953	2.0	26	0x488250
-2,-2_-3,-5_-4,-7	-0.12135651770686742	-0.22590677840273893	0.9663165358868417	-0.12357333037072313	-0.23075979492093546	0.9650014028960942	0.0024514492272971517	4	-0.12805507846917483	-0.23912897352106996	2.0	32	0xD1B9D2
-2,-2_-3,-5_-5,-7	-0.1594807261651112	-0.22465238726544176	0.9609842343631231	-0.15423171852361814	-0.22975203555972998	0.9607799618329254	0.005024845928523016	3	-0.16052761782144478	-0.23913075281193538	1.0	29	0x573F35
-2,-2_-4,-3_-5,-4	-0.17071654127629854	-0.12258935041776764	0.9774891810383445	-0.16798162182588247	-0.12520011196419376	0.9777160963214738	0.0012386058277606726	12	-0.1718102243155154	-0.1280536471018964	4.0	49	0xC27556
-2,-2_-4,-3_-5,-5	-0.169734545711239	-0.16118913282756286	0.9719700890890328	-0.16722870267119963	-0.15624221640515193	0.9733270112949165	0.002537551042480146	9	-0.17181142692086412	-0.16052386771562718	2.0	50	0x88CC29
-2,-2_-4,-3_-6,-4	-0.19421067611804552	-0.12206125109686561	0.9730803964493028	-0.19440726361093333	-0.12457702981667751	0.9728491323572074	0.005278539316312707	8	-0.19983290023591402	-0.12805380163605445	2.0	29	0x573F35
-2,-2_-4,-3_-6,-5	-0.19312151821589305	-0.160474164592915	0.9676353178567456	-0.1935444544445734	-0.15547273959826477	0.968524677941607	0.010816152901378847	6	-0.19983430350573095	-0.16052532593045432	1.0	30	0xA3BAE7
-2,-2_-4,-3_-7,-4	-0.21804686935216847	-0.12146787101548391	0.9681771249327635	-0.22057293249084353	-0.12387747871522056	0.9673823109998902	0.001186925054494173	4	-0.22801009485366594	-0.1280543145214019	4.0	22	0x2FD42B
-2,-2_-4,-3_-7,-5	-0.21684960187944308	-0.15967686605215778	0.9628127170235314	-0.2196041519867641	-0.15460819651202665	0.9631299493054989	0.0024326119982611394	3	-0.22801092640211007	-0.16052682882877092	2.0	13	0x2667FE
-2,-2_-4,-4_-5,-5	-0.16950065421430424	-0.16932054266894045	0.9707028890602077	-0.16693933231058053	-0.16693869982096846	0.9716419651812871	0.0012080771841677868	9	-0.17181157081809792	-0.17181091986884423	4.0	51	0x4FC38C
-2,-2_-4,-4_-5,-6	-0.16874312898984792	-0.19304804543373244	0.9663192178963961	-0.166119496755086	-0.19321224448548185	0.9668644810410933	0.005149481080646018	6	-0.1718125962970664	-0.1998338425644059	2.0	39	0x2F734F
-2,-2_-4,-4_-5,-7	-0.1679132855260892	-0.2167085386937568	0.9615174895092282	-0.1651982080880325	-0.21923194464020085	0.9614973115232321	0.0011583503597189277	3	-0.17181348934436508	-0.22801098038733691	4.0	21	0xFB4D17
-2,-2_-4,-4_-6,-5	-0.19287576624741637	-0.16854796931808144	0.9663858569810391	-0.19321321424234203	-0.16611863429708085	0.9668644289120414	0.0051496767206685575	6	-0.19983485633012074	-0.171811713544995	2.0	52	0xDC1C4B
-2,-2_-4,-4_-6,-6	-0.19200437490106223	-0.19222791383967472	0.9620536506255033	-0.19227392486284664	-0.19227293461348507	0.9621564056587064	0.021955353970737522	4	-0.19983645458475444	-0.19983542538684468	1.0	23	0x2A7D81
-2,-2_-4,-4_-6,-7	-0.19106998048572593	-0.2157565696697746	0.9573215198986739	-0.19121857446930235	-0.2181769655151204	0.9568667464947025	0.004939830069799861	2	-0.19983824829297794	-0.22801185882398964	2.0	11	0xCC4719
-2,-2_-4,-4_-7,-5	-0.21655356195685285	-0.16770513475950077	0.9615879209843381	-0.2192320988171901	-0.16519716557203917	0.9614974298281648	0.00115828737544725	3	-0.22801111268323457	-0.17181238394112253	4.0	27	0xE96605
-2,-2_-4,-4_-7,-6	-0.21559097292199378	-0.19129576198548334	0.9573147267176639	-0.21817731692711254	-0.19121760999818294	0.9568668436785517	0.004939292306727933	2	-0.22801220291880725	-0.19983722004941815	2.0	5	0x4EEFD6
-2,-2_-4,-4_-7,-7	-0.21456667741768687	-0.21470780275476684	0.9526504447308118	-0.2169919120792037	-0.21699163037539757	0.9516637083133825	0.0011115779830584923	1	-0.22801322587342834	-0.22801292986150345	4.0	1	0x4301D5
-2,-2_-4,-5_-5,-7	-0.1675869727048449	-0.22437178577722502	0.9597444131544481	-0.16479678262930983	-0.2293651450519352	0.9591591398615524	0.0023927994431660682	3	-0.1718138062606556	-0.23913148039755153	2.0	36	0x289610
-2,-2_-4,-5_-6,-7	-0.19070922645281635	-0.22339376356912985	0.9555699377208341	-0.19075870611514864	-0.22826756791445035	0.9545617820087909	0.01020512525978684	2	-0.19983903578636242	-0.23913336173388527	1.0	8	0x8D0817
-2,-2_-4,-5_-7,-7	-0.2141648055307726	-0.222324180160133	0.9509219516642892	-0.21647528849476333	-0.22703425898590215	0.9493958418556607	0.0022966318948010674	1	-0.22801373141854844	-0.23913551015996423	2.0	10	0x4CAB1C
-2,-2_-5,-3_-7,-4	-0.22580542277516952	-0.12121483718775279	0.9663566728223612	-0.2307614823345108	-0.12357301230155118	0.9650010391614893	0.002451952186580401	4	-0.23913081226837285	-0.12805479713154144	2.0	24	0xA8C2A1
-2,-2_-5,-3_-7,-5	-0.22454861898648643	-0.159393542811084	0.9610221309639277	-0.22975392250231708	-0.1542315678736631	0.9607795312740888	0.005025736872181137	3	-0.23913282394519858	-0.16052753295975902	1.0	26	0x488250
-2,-2_-5,-4_-7,-5	-0.22424674700429906	-0.16740616260022084	0.9598037082797158	-0.22936694890975923	-0.16479580636017874	0.9591588545284483	0.0023930828222022676	3	-0.2391334322014084	-0.1718128395334445	2.0	28	0x9B82A6
-2,-2_-5,-4_-7,-6	-0.2232638468037056	-0.19094291363163315	0.9555538705287355	-0.22826944178029893	-0.19075768071517946	0.9545615273911345	0.010205810529787421	2	-0.2391353885842969	-0.19983801488053887	1.0	12	0x286C61
-2,-2_-5,-4_-7,-7	-0.22220235225538018	-0.21431971529890326	0.9509149951912029	-0.22703610593809784	-0.2164749244564255	0.9493954868635506	0.0022970453606069767	1	-0.23913754497416104	-0.22801343323379183	2.0	15	0x30EEF3
-2,-2_-5,-5_-7,-7	-0.22178448930515302	-0.22191403680520708	0.9491991534786818	-0.2264984843432387	-0.2264965642819176	0.9471435503087622	0.004746135196400213	1	-0.23913849623892997	-0.23913646902634908	1.0	4	0xAE5524
-2,-3_-3,-5_-4,-7	-0.12161929556562075	-0.21820222277196108	0.9681234116112317	-0.12387792195010959	-0.2205726099033823	0.967382336518802	0.001186879164935835	4	-0.12805476932305132	-0.22800975537462198	4.0	40	0x5059AF
-2,-3_-3,-5_-5,-7	-0.1597783282924106	-0.21699334089115205	0.9627635171706103	-0.15460825882832557	-0.21960379885730094	0.9631300264443957	0.0024326140347499243	3	-0.16052688067372964	-0.22801054149252953	2.0	41	0x3681B2
-2,-3_-4,-5_-5,-7	-0.1679132855260892	-0.2167085386937568	0.9615174895092282	-0.16519820808803246	-0.21923194464020082	0.9614973115232323	0.00115835035971893	3	-0.171813489344365	-0.22801098038733686	4.0	42	0xBB82AA
-2,-3_-4,-5_-6,-7	-0.19106998048572593	-0.2157565696697746	0.9573215198986739	-0.19121857446930238	-0.2181769655151203	0.9568667464947026	0.004939830069799872	2	-0.19983824829297797	-0.22801185882398953	2.0	31	0xE2C4BB
-2,-3_-4,-5_-7,-7	-0.21456667741768687	-0.21470780275476684	0.9526504447308118	-0.21699191207920346	-0.21699163037539734	0.9516637083133819	0.0011115779830584956	1	-0.22801322587342823	-0.22801292986150337	4.0	22	0x2FD42B
-2,-3_-5,-5_-7,-7	-0.22220235225538018	-0.21431971529890326	0.9509149951912029	-0.22703610593809762	-0.21647492445642552	0.94939548686355	0.002297045360606981	1	-0.23913754497416095	-0.228013433233792	2.0	16	0x621955
-2,0_-3,-1_-4,-1	-0.124522654087253	-0.0335879994575003	0.991388089915734	-0.12690068493312512	-0.038947920400665095	0.9910123229879677	0.002727127796370987	28	-0.12805157109501036	-0.03930114641080803	2.0	40	0x5059AF
-2,0_-3,-1_-4,-2	-0.12426333611645975	-0.07377633063733494	0.989323527851663	-0.12668195589637896	-0.07108656957361821	0.9892994843354432	0.0012982295570483863	24	-0.12805218025710072	-0.0718554600494614	4.0	47	0x7AFBF8
-2,0_-3,-1_-5,-1	-0.16353493190634685	-0.03336891484217065	0.9856399315243112	-0.15834431333438745	-0.038766798691310105	0.9864431638878877	0.0055841022360489535	21	-0.16052046294314812	-0.039299576610696725	1.0	41	0x3681B2
-2,0_-3,-1_-5,-2	-0.163246371019216	-0.07323567966131964	0.9836098255227238	-0.15807329339739679	-0.07075973814203085	0.9847538760485658	0.0026587734675986912	18	-0.1605206105221778	-0.07185525222399951	2.0	45	0x2227E4
-2,0_-3,0_-4,-1	-0.1245630628480101	-0.025195024148493332	0.9917098045823248	-0.1269539004351876	-0.02785868853546362	0.9914233886046485	0.0013095258137627807	28	-0.1280521539983693	-0.02809968864530477	4.0	42	0xBB82AA
-2,0_-3,0_-4,0	-0.12459204154511767	2.574585353208015e-14	0.9919405187072688	-0.12699770702021665	6.11948912341786e-08	0.9917682217063274	0.0057016925696236525	32	-0.12805180105662023	6.170281512841116e-08	2.0	38	0x0E1E2D
-2,0_-3,0_-4,1	-0.12456306284800958	0.02519502414854562	0.9917098045823245	-0.12695389998777398	0.027858754202475258	0.9914233869144486	0.0013095513646015817	28	-0.12805215376539128	0.02809975492829405	4.0	37	0xED7523
-2,0_-3,0_-5,-1	-0.16355120719596125	-0.025023408550553197	0.9859620490836262	-0.15840857066658315	-0.027729050789964713	0.986848755052422	0.002681655411112653	21	-0.16051960328831585	-0.02809858212618582	2.0	43	0x454264
-2,0_-3,0_-5,0	-0.16353856384314114	2.608792613836985e-14	0.986197727169522	-0.15846321906120425	6.061590616271366e-08	0.9871887561600062	0.011675019916410076	24	-0.16051967576859244	6.140254919282009e-08	1.0	28	0x9B82A6
-2,0_-3,0_-5,1	-0.1635512071959615	0.025023408550604795	0.985962049083617	-0.15840856984704432	0.027729115832800893	0.9868487534554499	0.002681707490546129	21	-0.16051960271761695	0.02809864808128644	2.0	23	0x2A7D81
-2,0_-3,1_-4,1	-0.12452265408725267	0.033587999457550394	0.9913880899157335	-0.1269006840289089	0.038948047504528314	0.9910123184728838	0.002727202224445051	28	-0.12805157076600068	0.03930127484645794	2.0	39	0x2F734F
-2,0_-3,1_-4,2	-0.12426333611645939	0.07377633063738419	0.9893235278516657	-0.12668195471881458	0.07108663471947047	0.9892994797076089	0.0012982943324189831	24	-0.12805217966581353	0.07185552623608008	4.0	36	0x289610
-2,0_-3,1_-5,1	-0.16353493190634621	0.03336891484222151	0.9856399315243026	-0.15834431185885162	0.03876692461433405	0.986443159540277	0.005584253925778789	21	-0.16052046215480534	0.03929970443750761	1.0	22	0x2FD42B
-2,0_-3,1_-5,2	-0.16324637101921521	0.07323567966137165	0.9836098255227217	-0.15807329126096908	0.07075980268412482	0.9847538716627141	0.0026589055143342658	18	-0.1605206090675929	0.07185531808537089	2.0	17	0x72C291
-2,0_-4,-1_-5,-1	-0.17187148950926925	-0.03328724889237072	0.9843007106891893	-0.16917966246697166	-0.03869837872247344	0.9846887774705035	0.002658211908059536	21	-0.17181028801969814	-0.03930011147469654	2.0	44	0x364FAA
-2,0_-4,-1_-5,-2	-0.1715260665249225	-0.07305182432803796	0.9822899855007444	-0.16889040586144008	-0.07063430768782339	0.9830085988340471	0.0012656725890170168	18	-0.1718096932842318	-0.07185522870461479	4.0	48	0x561D7A
-2,0_-4,-1_-6,-1	-0.19554574639981692	-0.03316135435794475	0.9797977469850416	-0.1957770518503737	-0.038504429877810546	0.9797180208778057	0.011326293838877621	14	-0.19982999973294538	-0.0393015429514213	1.0	46	0x131EB2
-2,0_-4,-1_-6,-2	-0.19512109236463	-0.07283901646737115	0.977812552196581	-0.19544765606586664	-0.07027854760265254	0.9780628306198961	0.005392857637292035	12	-0.19983139114078383	-0.07185483938502192	2.0	50	0x88CC29
-2,0_-4,-1_-7,-1	-0.21951297063879874	-0.03300981467878969	0.9747980647389275	-0.22211126497244463	-0.03828425702938501	0.9741350847470182	0.0025458037634234856	7	-0.22800869042728986	-0.03930076806475705	2.0	15	0x30EEF3
-2,0_-4,-1_-7,-2	-0.219132576962046	-0.07243483083259032	0.9728283244254099	-0.2217398488478539	-0.06988115928191138	0.9725082086979183	0.0012122420759379169	6	-0.22800820277367034	-0.07185662666588138	4.0	28	0x9B82A6
-2,0_-4,0_-5,-1	-0.1718821030486624	-0.024959396051948125	0.9846223791584309	-0.1692481093201026	-0.027679309432722825	0.9850922506741312	0.0012764865015182242	21	-0.17180940079904244	-0.0280981902088672	4.0	49	0xC27556
-2,0_-4,0_-5,0	-0.17188166485068462	2.57677890614917e-14	0.9848554018799942	-0.16930645747962067	6.039581220966243e-08	0.9854304024687485	0.005557418513546768	24	-0.1718096550050271	6.128876484666587e-08	2.0	51	0x4FC38C
-2,0_-4,0_-5,1	-0.17188210304866275	0.02495939605200022	0.9846223791584284	-0.16924810873817484	0.02767937423940699	0.9850922490505488	0.001276511247172053	21	-0.17180940049147628	0.028098256042604044	4.0	27	0xE96605
-2,0_-4,0_-6,-1	-0.1956670689908064	-0.024845233265501906	0.9800963694785094	-0.19585641525013092	-0.02754064855632867	0.9801152749681341	0.005438197293563432	14	-0.1998299794445084	-0.02809939734611736	2.0	20	0x830BE0
-2,0_-4,0_-6,0	-0.19569701670731046	2.5989294314386913e-14	0.9803231240958994	-0.1959234909305051	5.980414905153249e-08	0.9804482937444895	0.023678152402778534	16	-0.1998305185296838	6.099673938248272e-08	1.0	29	0x573F35
-2,0_-4,0_-6,1	-0.19566706899080674	0.02484523326555363	0.9800963694785073	-0.19585641430307602	0.027540712739546114	0.9801152734499846	0.005438302188454382	14	-0.19982997878776612	0.028099462875018157	2.0	8	0x8D0817
